neuron_label,H,p_value,n_branches,p_bh
exc_23P_864691135480800198,2.039019762845868,0.36077171776950645,69,0.5187154893014154
exc_23P_864691135489677882,9.039580783014742,0.01089130633961708,91,0.08133598174126545
exc_23P_864691135489836346,5.315969848864569,0.07008931480614596,56,0.20250129061559466
exc_23P_864691135490326074,1.4837336674843868,0.47622405403482937,101,0.6170222365488006
exc_23P_864691135491167207,5.4640486834514945,0.06508739708160272,126,0.195719908523863
exc_23P_864691135491204327,1.252773614679711,0.5345196385199726,101,0.6648068569841196
exc_23P_864691135492613471,2.224235778635773,0.32886173026137694,74,0.4927634729726343
exc_23P_864691135492749415,10.558134714620621,0.005097182426494589,93,0.058590193698093714
exc_23P_864691135493051879,10.365773074794504,0.005611784387424307,69,0.0625177033588259
exc_23P_864691135493079783,0.33828981534281866,0.8443865364335295,118,0.894909137459951
exc_23P_864691135493620831,2.965080899198142,0.2270601202616066,96,0.3934927860844439
exc_23P_864691135493686111,0.6447866206251547,0.7244132151036613,117,0.8083483579810166
exc_23P_864691135495698832,5.587676728875238,0.06118590879409405,89,0.19237569559084278
exc_23P_864691135496333968,1.5439572681358413,0.46209784062930315,140,0.6042600509268808
exc_23P_864691135496339088,0.012490427787270164,0.9937742469212612,90,0.9947047471524608
exc_23P_864691135496381840,2.9300588550026987,0.23107119152947747,89,0.3968114116385726
exc_23P_864691135496440208,4.384599049168344,0.1116596889732619,89,0.2608121405200038
exc_23P_864691135501703746,3.3393732350043024,0.18830606821909443,103,0.35346652664830897
exc_23P_864691135502730562,8.426769194356382,0.01479620430211848,147,0.0951985287677069
exc_23P_864691135502873666,5.477385986106924,0.06465479596083545,43,0.19496749473098196
exc_23P_864691135502885954,2.055705887618956,0.3577742980374517,93,0.5169274741624198
exc_23P_864691135503287618,9.697398190045277,0.007838568151609729,51,0.07101211317009153
exc_23P_864691135504081986,6.795587258212066,0.033446985063327696,61,0.14475638474776237
exc_23P_864691135504327861,0.030581744138657996,0.984825439724096,98,0.9893904933912371
exc_23P_864691135511316745,2.047678948129544,0.3592130997202259,93,0.5175186032357433
exc_23P_864691135517531786,0.4825699514998405,0.7856177124880781,111,0.8543492722784899
exc_23P_864691135518283475,6.4837552091372,0.03909042978161568,95,0.1556337781621868
exc_23P_864691135518453642,0.43732190952545125,0.8035941267329718,109,0.8668437149117527
exc_23P_864691135518989962,9.579731254915828,0.008313574423000654,92,0.07167105692086854
exc_23P_864691135519106442,8.54897750698973,0.013919163023651206,117,0.09100663775096722
exc_23P_864691135520064650,5.707426618981913,0.05762992531402376,89,0.18808636847261867
exc_23P_864691135540272498,0.5827821645108315,0.747223395057838,98,0.8275036774276835
exc_23P_864691135540440178,2.301288606130697,0.3164328250459749,90,0.4798109077647478
exc_23P_864691135546902056,11.442964525553776,0.0032748531101058033,63,0.0471625041144227
exc_23P_864691135562052065,18.29038674898979,0.00010673159056032007,67,0.013968903953862207
exc_23P_864691135562780385,1.4210749332404475,0.49138002611380305,99,0.6317321081366872
exc_23P_864691135562798817,10.113900874635561,0.0063649402307346175,49,0.06511768985168127
exc_23P_864691135565962775,9.871990861604615,0.00718330690085724,113,0.06886955226023668
exc_23P_864691135566945559,3.4026959446422893,0.182437437614898,97,0.34704712285160905
exc_23P_864691135566966807,13.935754665502543,0.0009416495946877934,84,0.028716799627959994
exc_23P_864691135567047191,4.349657188949379,0.11362762840501404,57,0.2624449783018883
exc_23P_864691135570502278,6.275954508424263,0.04337043660463646,63,0.166473955943829
exc_23P_864691135572385061,3.3573759186798497,0.1866186667609395,107,0.3518436592018418
exc_23P_864691135572576237,14.79666113937219,0.0006122740572726348,91,0.023365174491013937
exc_23P_864691135573191405,12.306575706649369,0.002126478713726497,82,0.03853046142448573
exc_23P_864691135573327085,14.920384779539688,0.0005755454317818688,71,0.023365174491013937
exc_23P_864691135577574430,0.5528742984136841,0.7584812887842127,80,0.8360275266039654
exc_23P_864691135577617694,2.7954827117202683,0.2471545682068747,82,0.41282536470804543
exc_23P_864691135577644574,8.75387098932714,0.01256380152356389,81,0.0852743100234273
exc_23P_864691135577651230,3.7165099913274275,0.1559445169356582,105,0.3184425761303125
exc_23P_864691135577749022,2.9680253283302136,0.22672608499131966,104,0.3934927860844439
exc_23P_864691135578103301,8.402956182201365,0.014973428364579947,126,0.09527735072461882
exc_23P_864691135584504429,4.085164835164846,0.12969335564922407,64,0.28207975013025544
exc_23P_864691135584629613,5.745585649129964,0.05654079734127981,106,0.18748757412006198
exc_23P_864691135584646253,4.159476717726307,0.1249629033578181,89,0.27649248824571887
exc_23P_864691135585046648,8.341331012527405,0.015441979969141813,106,0.09653495080124327
exc_23P_864691135586240120,4.49180643629569,0.1058319078917214,90,0.2516645971629292
exc_23P_864691135587371132,2.587318487411295,0.27426534091027693,66,0.43989444776156944
exc_23P_864691135587666812,1.2972351302659604,0.522767970122616,57,0.6573979069661625
exc_23P_864691135587758716,14.86017462206047,0.0005931357223555321,95,0.023365174491013937
exc_23P_864691135590564107,8.254570540123865,0.0161265988123505,70,0.09892546840579772
exc_23P_864691135591041291,4.417323381085907,0.10984756021559515,109,0.2572333885442962
